NPV_Mean,NPV_P10,NPV_P50,NPV_P90,Prob_NPV_Negative
24.114877855413123,8.0468001032774,23.33318244351406,41.01805975134835,0.0182
13.790439723054597,-0.26196501350761353,13.109717464728808,28.650966712679036,0.105
4.654786515549933,-7.842151695509198,4.052577122188616,17.726443251134388,0.3374
-3.450479808568189,-14.606910674537307,-4.023702415033816,8.126022490967939,0.6644
-10.660622328572428,-20.584257177923273,-11.16494866299099,-0.29737219561805406,0.9078
