Entry_Multiple,IRR_Mean,MOIC_Mean,NPV_Mean,Prob_NPV_Negative
11.9,0.10544108857447554,2.2647685967284383,3.742699968584068,0.3374
12.9,0.10544108857447554,2.4550852855291474,4.05721257098609,0.3374
13.9,0.10544108857447554,2.645401974329856,4.371725173388113,0.3374
14.9,0.10544108857447554,2.8357186631305655,4.6862377757901355,0.3374
15.9,0.10544108857447554,3.0260353519312746,5.000750378192158,0.3374
