Exit_Multiple,IRR,MOIC
14.317251422287669,0.03260863044040059,1.4338346884748072
12.19764757922471,0.01813774471610321,1.2133454539254234
15.087247898409984,0.037152660712918256,1.5139326436571283
13.73878910913363,0.028972518364564784,1.3736608436969597
9.94090028479208,-0.002157648802099522,0.9785900371765099
16.790595641733237,0.046209967792162354,1.691121339236224
14.214287665368799,0.03197619918345419,1.4231240077862102
14.417243842600676,0.03321696260171009,1.4442362794549857
10.263745857427867,0.001193139884842862,1.0121736586730894
12.25745320208307,0.018594623248718918,1.219566661746378
11.851223308158493,0.015423754366937985,1.1773090867492155
15.903788973150869,0.041649730740654936,1.5988723446002922
13.37743655585344,0.0265923416689922,1.3360715799597886
14.738972063328774,0.03513651872112601,1.4777036697663584
12.22114647439822,0.018317658089170553,1.215789898167455
11.014887870450753,0.008338367785910863,1.0903103010609285
12.830385625692191,0.02281155326847003,1.2791652664307092
9.597714068338579,-0.005938396593398731,0.9428905047278494
14.784081829330063,0.035401193182631074,1.4823961587939083
13.298921820191019,0.026063280045768994,1.3279041792336048
14.19017905999802,0.03182722118732029,1.4206161391759253
11.765771995911958,0.014735800609871529,1.1684201170060522
16.674059376779713,0.04562828274263775,1.678998794761255
15.46766259738791,0.03928611781612046,1.5535048241207043
14.353496170909143,0.03282979526634624,1.4376050047563798
10.7902595424223,0.0062879818813902245,1.0669436100317546
12.343433923626637,0.019245704710786862,1.2285107026534514
9.323688268244888,-0.009140763196826208,0.9143853012167394
10.48426642747953,0.0033792916535306076,1.0351130451307131
13.639144257665393,0.028324932746155954,1.3632954081468571
14.086654801128455,0.031183570631784768,1.409847152947604
16.603785097505618,0.04527503799651267,1.67168859757683
11.610126635663363,0.013462876569572443,1.1522292960398173
11.849465968338304,0.015409682413701671,1.1771262815929289
12.358488560372184,0.019359015417605145,1.2300767430922381
10.752971914744396,0.005940874813372673,1.0630648095135489
10.279662302495453,0.0013536042453970623,1.013829347683649
12.391283174696376,0.01960514547101411,1.2334881633127424
11.012702103102026,0.008318743093012098,1.0900829292474639
13.549027036809886,0.027733593783262275,1.3539210728854927
12.188727775464296,0.018069317420016776,1.21241758209225
14.831513257637054,0.035678335828194074,1.4873301559439986
13.759234281422156,0.029104588037240836,1.375787628097205
11.534779435167298,0.012837175638078065,1.144391394340786
14.827554268976703,0.03565524837571156,1.4869183269212465
14.577407627222913,0.03417964297957733,1.4608971240696367
11.936894100837229,0.016105951475195644,1.18622088767975
11.396045370310851,0.01166832870386075,1.129959750490811
13.635338528419247,0.028300069764251735,1.36289952174991
10.364339092510292,0.0022001914755371043,1.0226377486853624
10.827777943722657,0.006635258396223129,1.070846416497834
8.542670056332778,-0.019371591256801504,0.8331408232558101
14.424452860068588,0.03326060109877853,1.4449861888064692
13.515699764235443,0.027513517003072557,1.3504542435326363
13.794042643770638,0.02932881813834662,1.3794085260283222
14.37284434595344,0.03294754949716136,1.4396176753407468
12.302188712523062,0.018934219060729805,1.224220219290337
12.913200589483957,0.023398517033096512,1.2877799932040364
10.364715611887885,0.002203929505379405,1.0226769156597149
10.140374486261443,-6.535749804151346e-05,0.9993401005141819
13.539526673931151,0.027670934970037375,1.3529328090899115
12.366685910459807,0.01942062829174515,1.2309294625530323
12.892570743404402,0.02325280604282171,1.2856339983353067
14.244994200398825,0.03216545385792387,1.4263182180753606
13.318451025572354,0.026195284405197347,1.3299356812805467
12.824554515742605,0.022770019307732495,1.2785586922477243
12.857279868078063,0.0230027654501732,1.281962907573347
11.486832935846582,0.012435708750028949,1.1394038175494219
9.110276264142207,-0.011761759214594963,0.8921853747624392
12.1864850007884,0.018052100491412815,1.2121842801603
10.929741782611766,0.007569214979962955,1.0814530819188064
12.042795842299693,0.016939095026500116,1.1972371886686948
15.03422596883882,0.03684970700955065,1.508417101352495
11.059016089302839,0.008733233576582686,1.0949006858295578
9.527124640480482,-0.006746844219512408,0.9355475245918917
11.354900249020805,0.01131739446238968,1.1256796788498888
11.426915568068075,0.011930326189150284,1.1331709855978598
13.496111777987124,0.027383814543696816,1.3484166268768683
12.844607594030954,0.0229127400580572,1.280644689542279
14.399151842466113,0.0331073165544669,1.4423542809512593
13.512106554255466,0.027489744084207825,1.3500804641961563
12.032019745877523,0.01685482267529575,1.1961162182291805
14.65952444702286,0.0346677422740963,1.4694392272558416
10.584360036122707,0.00434613836047104,1.0455251621049528
8.953143706559729,-0.013769875574419072,0.8758398498863935
9.897871025919747,-0.0026187334463237018,0.974113970394956
13.918524903394243,0.030124387492372583,1.3923576430197897
12.317802697466696,0.019052317833960334,1.2258444452511243
10.539856523771387,0.003918159159181141,1.0408957378824897
12.528499886338466,0.020624695863143902,1.2477619663237935
10.4682957903231,0.0032235898130445004,1.0334517188534411
13.731419733056923,0.02892484787856482,1.3728942532345116
12.235399106134219,0.01842652947608591,1.2172725110019569
11.903953002260568,0.015844521477637097,1.1827942296114724
11.472820693026788,0.012317888811575878,1.1379462108821345
13.29011205941514,0.026003642672468928,1.3269877544892386
11.804274493531667,0.015046716590076763,1.172425292905404
9.872430712374703,-0.0028930257898251233,0.9714675724472446
