Entry_Multiple,IRR_Mean,MOIC_Mean,NPV_Mean,Prob_NPV_Negative
11.9,0.1049016633588424,2.819305118801156,4.737749895563965,0.3363333333333333
12.9,0.1049016633588424,2.819305118801156,4.737749895563965,0.3363333333333333
13.9,0.1049016633588424,2.819305118801156,4.737749895563965,0.3363333333333333
14.9,0.1049016633588424,2.819305118801156,4.737749895563965,0.3363333333333333
15.9,0.1049016633588424,2.819305118801156,4.737749895563965,0.3363333333333333
