Discount_Rate,IRR_Mean,MOIC_Mean,NPV_Mean,NPV_CVaR_5,Prob_NPV_Negative
0.09,0.1049016633588424,2.819305118801156,13.88147753213041,-6.735817348096441,0.101
0.1,0.1049016633588424,2.819305118801156,4.737749895563965,-13.544970327541044,0.3363333333333333
0.11,0.1049016633588424,2.819305118801156,-3.3745014655782875,-19.69236852628835,0.6676666666666666
0.12,0.1049016633588424,2.819305118801156,-10.59070041720345,-25.232430144915412,0.9013333333333333
